title,주소,Latitude,Longitude
구로 개봉1동점,"서울 구로구 고척로 95-6 (개봉동, 수영힐아파트)",37.5012041,126.8446655
구로 개봉초점,서울 금천구 가산동 775,37.4850156,126.8802134
구로 고척2동점,"서울 구로구 중앙로15길 84 (고척동, 예인아파트)",37.5070121,126.8553443
구로 고척캠퍼스점,"서울 구로구 중앙로6길 5-15 (고척동, 청구아파트)",37.5015398,126.863838
구로 두산위브점,서울 구로구 구로동 791-51,37.4856377,126.8894466
구로 새솔점,"서울 구로구 공원로 35 (구로동, 새솔금호아파트)",37.4998469,126.8900633
구로 신도림성광점,"서울 구로구 신도림로19길 7 (신도림동, 성광빌딩)",37.5112343,126.8845635
구로 신미림초점,서울 구로구 신도림동 642,37.5058446,126.8805908
구로 아이비스마트해법학원,서울 구로구 연동로 197 (항동),37.4788804,126.8227484
구로 이아이이점,서울 구로구 구로동 685-147,37.4960516,126.8752135
구로 제니스점,서울 구로구 오류로 60 (오류동),37.4899504,126.8403528
구로 천왕센타점,"서울 구로구 천왕로 36 (천왕동, 천왕센타프라자)",37.467951,126.8224423
구로 태영점,"서울 구로구 새말로 93 (구로동, 신도림태영타운)",37.5059295,126.8886188
구로 항동수목원점,서울 구로구 항동 14-3,37.4848371,126.8207323
구리 갈매e해법셀파수학학원점,"경기 구리시 갈매순환로 7 (갈매동, 에이스프라자)",37.6409382,127.1291071
구리 갈매윤수학학원점,"경기 구리시 갈매순환로 198 (갈매동, 비젼Ⅱ프라자)",37.6369312,127.1216365
구리 갈매푸르지오점,"경기 구리시 갈매중앙로 16 (갈매동, 구리갈매푸르지오)",37.6264465,127.1144423
구리 교문하나아파트점,"경기 구리시 체육관로 69 (교문동, 하나아파트)",37.591118,127.1370367
구리 수택남양점,경기 구리시 경춘로276번길 39 (수택동),37.6012452,127.1468204
구리 스마트해법수학인창건영점,"경기 구리시 동구릉로 155 (인창동, 건영아파트상가동)",37.6124165,127.1367127
구리 인창삼보3단지점,"경기 구리시 건원대로 56 (인창동, 삼보아파트)",37.6070405,127.1415655
구리 인창스마트해법영수학원점,경기 구리시 동구릉로 98 (인창동),37.6084931,127.1349382
구리 인창신일5단지점,"경기 구리시 건원대로34번길 51 (인창동, 인창5단지삼환신일아파트)",37.604698,127.142787
구리 인창주공6단지점,"경기 구리시 건원대로34번길 77 (인창동, 인창6단지주공아파트)",37.606103,127.1445792
구리 토평라온해법수학,"경기 구리시 검배로 124 (토평동, 정민빌딩)",37.593979,127.1515352
구리 토평한일유앤아이점,"경기 구리시 장자대로111번길 11 (토평동, 한일아파트)",37.5883507,127.1423567
구미 도량1동점,경북 구미시 문장로12길 20 (도량동),36.1407607,128.3343159
구미 도량그린빌점,경북 구미시 도량2동 도량주공그린빌,36.13782,128.3222305
구미 문성점,경북 구미시 고아읍 들성로7길 10-61 (문성리),36.162256,128.3449978
구미 산동중흥3차점,"경북 구미시 산동읍 신당인덕3로 1 (인덕리, 우미린풀하우스)",36.1631783,128.4368277
구미 산동호반해법수학점,"경북 구미시 산동읍 해마루공원로 115 (신당리, 구미호반베르디움엘리트시티)",36.1453213,128.4273378
구미 선산다니엘점,경북 구미시 선산읍 노상리 94-2,36.2439958,128.2943342
구미 송정한신점,경북 구미시 백산로 153,36.1190864,128.3505812
구미 오태점,경북 칠곡군 북삼읍 금오대로10길 23 (인평리),36.0692165,128.350696
구미 옥계우미린3차점,"경북 구미시 산동면 신당인덕3로 1 (인덕리, 우미린풀하우스)",36.1631783,128.4368277
구미 원호한누리 해법수학점,"경북 구미시 고아읍 문장로22길 40 (원호리, 원호한누리타운2단지)",36.1530917,128.3329344
구미 중흥1차 스마트해법수학점,"경북 구미시 해마루공원로 80 (옥계동, 중흥에스-클래스에듀힐스)",36.1398823,128.4306436
구미 한결해법영수학원점,경북 구미시 인동38길 15-14 (구평동),36.0924363,128.4335967
구미 형곡스마트해법점,경북 구미시 신시로 3,36.1081264,128.339042
구암 화성그랜드 점,대구 북구 구암로65길 6 (구암동),35.9407539,128.5691018
군산 나운이룸점,전북 군산시 상신5길 2 (나운동),35.9712776,126.6987567
군산 나운주공5차점,전북 군산시 나운동 45-7,35.9683391,126.7076177
군산 나운현대4차점,"전북 군산시 나운안길 27 (나운동, 강천아케이트)",35.9641721,126.7031907
군산 미장쉐르빌,전북 군산시 미장안2길 3 (미장동),35.9648629,126.7254191
군산 미장아이파크1차점,"전북 군산시 미장남로 10 (미장동, 군산미장아이파크)",35.9608239,126.7249009
군산 미장아이파크2차점,"전북 군산시 미장안길 45 (미장동, 군산미장2차아이파크)",35.9678321,126.7252316
군산 미장풍경채점,"전북 군산시 미장13길 33 (미장동, 제일풍경채아파트)",35.9624377,126.7345919
군산 수송리첼점,"전북 군산시 수송동로 100 (수송동, 세영리첼아파트)",35.9685845,126.7212094
군산 수송잇츠점,전북 군산시 수송로 135 (나운동),35.9642545,126.7103065
군산 월명초점,전북 군산시 수송동로 18,35.9607322,126.7209791
군산 조촌동초점,"전북 군산시 신촌1길 20 (조촌동, 한국체육관)",35.9649749,126.7394803
군산 지곡군산초점,"전북 군산시 계산로 71 (지곡동, 지곡 쌍용 예가)",35.9526279,126.7125
군산 지곡엠코1차점,"전북 군산시 계산로 90 (지곡동, 지곡동 엠코타운)",35.951347,126.7139074
군산 지곡해나지오점,"전북 군산시 계산로 78 (지곡동, 해나지오아파트)",35.9508372,126.7128999
군포 부곡중앙점,경기 군포시 송부로273번안길 5 (부곡동),37.3224745,126.9422543
군포 산본 우륵교육센터점,"경기 군포시 산본천로 31 (산본동, 중앙교육센타)",37.35983,126.9271626
군포 산본11단지 장미점,"경기 군포시 산본로386번길 5-11 (산본동, 삼대빌딩)",37.3652369,126.9300027
군포 산본12단지목련한양점,"경기 군포시 산본로432번길 27 (산본동, 한양목련아파트상가)",37.3701516,126.928188
군포 산본6단지을지1호점,"경기 군포시 산본천로 18 (산본동, 을지아파트 상가)",37.3576048,126.9265101
군포 산본가야점,경기 군포시 산본동 1155-4,37.3490941,126.9246579
군포 산본군포초점,경기 군포시 당동 794-42,37.3487833,126.9431181
군포 산본금강복합상가점,"경기 군포시 고산로 529 (산본동, 금강2단지주상복합아파트)",37.3608587,126.9225642
군포 산본한라4단지2차점,"경기 군포시 번영로 330 (산본동, 한라2차아파트 종합상가)",37.3450534,126.9252465
군포 산본한라4단지점,"경기 군포시 번영로 380-1 (산본동, 한라1차아파트 상가)",37.3494939,126.9264711
군포 송안초점,경기 군포시 송부로 92 (도마교동)송정메디컬빌딩,37.3478389,126.955089
군포 수리산한양점,경기 군포시 산본동 1151-5,37.3570348,126.9198939
군포당동초점,"경기 군포시 용호1로 53 (당동, 용호마을 LG아파트 상가)",37.3467554,126.9399794
군포대야미점,"경기 군포시 대야2로143번길 25-1 (대야미동, 센트럴아이파트 상가)",37.3321059,126.9152452
군포수론백두한양점,"경기 군포시 고산로 571 (산본동, 한양백두아파트 상가)",37.3646151,126.9238316
금정 경민학원,"부산 금정구 금강로 700 (남산동, 남산시장빌딩)",35.2698162,129.0893584
금정 구서롯데캐슬305동점,"부산 금정구 금강로 502 (구서동, 롯데캐슬골드1단지)",35.2512963,129.0886106
금정 금정초점,부산 금정구 금강로 208 (장전동),35.226878,129.083213
금정 부곡롯데캐슬점,부산 금정구 동부곡로15번길 89,35.2297254,129.093828
금정 장서초점,부산 금정구 중앙대로1841번안길 21 (구서동),35.2486009,129.087465
금정산쌍용예가점,부산 금정구 수림로66번길 66 (장전동),35.2427749,129.086021
금천 독산2동점,"서울 금천구 시흥대로104길 26 (독산동, 예원빌딩)",37.4645007,126.8992727
금천 독산초점,서울 금천구 시흥대로104길 26,37.4645007,126.8992727
금천 두산초점,서울 금천구 벚꽃로 114,37.4654046,126.8902114
금천 롯데캐슬2단지점,"서울 금천구 벚꽃로 30 (독산동, 금천롯데캐슬골드파크2차)",37.4579752,126.8943466
금천 샘지점,"서울 금천구 독산로40길 41-3 (시흥동, 가온빌)",37.4608945,126.9066603
금천 시흥3동점,서울 금천구 시흥동 945-40,37.4425152,126.9060727
금천 시흥초점,"서울 금천구 가산로 99 (가산동, 두산위브아파트)",37.4747961,126.8914134
금천 시흥힐스테이트점,서울 금천구 시흥동 492-15,37.4472562,126.9010015
금천 탑동초점,서울 금천구 시흥동 237-27,37.4522146,126.9150308
기장 한신점,"부산 기장군 기장읍 차성로338번길 28 (동부리, 모닝팬시프라자)",35.2475213,129.2154599
김천 KCC스위첸점,"경북 김천시 혁신5로 11 (율곡동, 경북혁신케이씨씨스위첸)",36.1199857,128.1798454
김천 덕곡한마음점,경북 김천시 황산로 81 (지좌동),36.1174456,128.1394063
김천 부곡점,경북 김천시 부곡동 432-1,36.1257366,128.1057768
김천 신음주공그린빌점,경북 김천시 신음새동네2길 33 (신음동),36.1329449,128.120397
김천 신음현대점,"경북 김천시 시청로 46 (신음동, 현대아파트)",36.1334117,128.1187985
김천 엠코점,"경북 김천시 용전1로 9 (율곡동, 힐스테이트 율곡)",36.1186096,128.1857318
김천 율곡점,"경북 김천시 혁신4로 72 (율곡동, 경북혁신엘에이치천년나무2단지)",36.1211763,128.1913213
김천 지좌아주아트빌점,"경북 김천시 공절길 43 (지좌동, 지좌동 아주아트빌)",36.1198408,128.1383282
김천 천재대곡점,경북 김천시 문지왈길 45 (부곡동),36.1217373,128.0889419
김포 SM e해법셀파수학교실점,"경기 김포시 김포한강11로 227 (운양동, 풍경마을 래미안 한강2차)",37.655878,126.683013
김포 YSU1885점,"경기 김포시 유현로 200 (풍무동, 풍무 푸르지오)",37.6083126,126.7326563
김포 고촌파밀리에1단지점,"경기 김포시 고촌읍 태리로 236 (신곡리, 캐슬앤파밀리에시티 1단지)",37.5935049,126.7565773
김포 라임학원1점,경기 김포시 김포한강9로12번길 123 (구래동),37.6407648,126.6270423
김포 마스터율 수학교습소,"경기 김포시 김포한강8로 173-88 (마산동, 한강신도시 동일스위트 더파크뷰 1단지)",37.6371511,126.6347798
김포 메트로예미지점,"경기 김포시 솔터로 22 (구래동, 메트로타워 예미지)",37.6373654,126.6268031
김포 보름스마트해법수학점,경기 김포시 고촌읍 수기로 136,37.5925616,126.7608369
김포 사우해냄교습소점,경기 김포시 사우중로73번길 43,37.6232079,126.7199863
김포 생각나무수학교실점,경기 김포시 고촌읍 태리로 236,37.5932145,126.7569056
김포 센트럴자이114점,"경기 김포시 태장로 845 (장기동, 한강센트럴자이 1단지)",37.6342352,126.6785015
김포 솔터마을2단지점,"경기 김포시 김포한강8로 331 (마산동, 김포한강엘에이치솔터마을2단지)",37.643685,126.632402
김포 스마트해법 쑨샘수학점,경기 김포시 풍무로93번길 26,37.6044896,126.7203683
김포 스마트해법수학 이랜드점,"경기 김포시 김포한강11로255번길 15 (운양동, 김포한강 이랜드 타운힐스)",37.6426035,126.6787744
김포 스마트해법에듀마인학원,"경기 김포시 김포한강1로51번길 46 (장기동, 나래프라자)",37.6445475,126.6661089
김포 스마트해법운양점,경기 김포시 김포한강1로 230 (운양동),37.653169,126.6827688
김포 아론해법수학점,"경기 김포시 김포한강2로23번길 42 (장기동, 더베니스-1)",37.6413603,126.6795422
김포 예미지점,"경기 김포시 김포한강9로 11 (구래동, 김포한강 예미지)",37.6380217,126.6240965
김포 운양KCC,"경기 김포시 김포한강11로 37 (운양동, 김포한강신도시 2차 KCC 스위첸)",37.6438085,126.6905238
김포 유티에스학원,경기 김포시 걸포로 34,37.6349712,126.7062501
김포 이진해법수학점,"경기 김포시 풍무로68번길 39 (풍무동, 한화유로메트로아파트)",37.6025292,126.7230169
김포 장기한양수자인604점,"경기 김포시 김포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)",37.6435926,126.6599203
김포 장기호반베르디움점,"경기 김포시 김포한강2로 229 (장기동, 한강호반베르디움)",37.6462069,126.6597312
김포 중흥리버티점,"경기 김포시 김포한강2로 113 (장기동, 한강신도시 초당마을중흥에스-클래스리버티)",37.6601598,127.2513074
김포 중흥파크애비뉴점,"경기 김포시 김포한강2로 362 (장기동, 청송마을중흥에스-클래스)",37.651097,126.6685822
김포 최상위수학학원,경기 김포시 고촌읍 수기로 115 (신곡리),37.5939819,126.7631717
김포 탄탄에듀학원,경기 김포시 김포한강4로420번길 80 (구래동),37.6507372,126.6335859
김포 풍무유현마을점,경기 김포시 유현로33번길 16,37.5975511,126.7259189
김포 한가람우미린점,"경기 김포시 김포한강5로 417 (구래동, 한가람마을우미린)",37.6501057,126.6242143
김포 한강센트럴자이105점,"경기 김포시 태장로 845 (장기동, 한강센트럴자이 1단지)",37.6342352,126.6785015
김포 한강힐스테이트점,"경기 김포시 김포한강7로22번길 22 (마산동, 솔터마을자연앤힐스테이트아파트)",37.6393446,126.633446
김포 함께하는 쎈학원,경기 김포시 김포한강4로420번길 80 (구래동),37.6507372,126.6335859
김포 해법수학풍무점,경기 김포시 풍무로 166 (풍무동),37.6098409,126.7252418
김포 향산힐스테이트1단지점,"경기 김포시 고촌읍 상미로 38 (향산리, 힐스테이트 리버시티 1단지)",37.6209257,126.7430637
김포 호반탑클래스점,"경기 김포시 김포한강2로 229 (장기동, 한강호반베르디움)",37.6462069,126.6597312
김해 HJ해법학원,경남 김해시 관동동 451-3,35.1777536,128.795711
김해 갑오계동점,"경남 김해시 계동로 86 (대청동, 갑오마을부영아파트)",35.1863264,128.7980562
김해 갑오주공점,"경남 김해시 계동로102번길 9 (대청동, 갑오마을주공2단지)",35.1855634,128.7951892
김해 관동초점,경남 김해시 율하3로 107 (관동동),35.1772628,128.8159821
김해 구산구지점,"경남 김해시 구산로5번길 89 (구산동, 구지마을2단지한일유앤아이)",35.2557909,128.8678001
김해 구산주공점,경남 김해시 구산동 5주공아파트,35.2530112,128.8818711
김해 내친구공부방점,"경남 김해시 삼계로 248 (삼계동, 분성마을2단지부영아파트)",35.2665866,128.8669233
김해 대청부영점,"경남 김해시 계동로 86 (대청동, 갑오마을부영아파트)",35.1863264,128.7980562
김해 더원학원,경남 김해시 관동로27번길 99 (관동동),35.178363,128.8161447
김해 명성리더스점,"경남 김해시 김해대로 1784-7 (삼계동, 오션플라자)",35.2715069,128.8681553
